wave length[nm],specCF
1542,1.55089E-10
1543,1.54888E-10
1544,1.54687E-10
1545,1.54487E-10
1546,1.54287E-10
1547,1.54088E-10
1548,1.53889E-10
1549,1.5369E-10
1550,1.53492E-10
1551,1.53294E-10
1552,1.53097E-10
1553,1.52899E-10
1554,1.52703E-10
1555,1.52506E-10
1556,1.5231E-10
1557,1.52115E-10
1558,1.5192E-10
1559,1.51725E-10
1560,1.5153E-10
1561,1.51336E-10
1562,1.51143E-10
1563,1.50949E-10
1564,1.50756E-10
1565,1.50564E-10
1566,1.50371E-10
1567,1.5018E-10
1568,1.49988E-10
1569,1.49797E-10
1570,1.49606E-10
1571,1.49416E-10
1572,1.49226E-10
1573,1.49036E-10
1574,1.48847E-10
1575,1.48658E-10
1576,1.48469E-10
1577,1.48281E-10
1578,1.48093E-10
1579,1.47906E-10
1580,1.47718E-10
1581,1.47532E-10
1582,1.47345E-10
1583,1.47159E-10
1584,1.46973E-10
1585,1.46788E-10
1586,1.46603E-10
1587,1.46418E-10
1588,1.46234E-10
1589,1.4605E-10
1590,1.45866E-10
1591,1.45683E-10
1592,1.455E-10
1593,1.45317E-10
1594,1.45135E-10
1595,1.44953E-10
1596,1.44771E-10
1597,1.4459E-10
1598,1.44409E-10
1599,1.44229E-10
1600,1.44048E-10
1601,1.43869E-10
1602,1.43689E-10
1603,1.4351E-10
1604,1.43331E-10
1605,1.43152E-10
1606,1.42974E-10
1607,1.42796E-10
1608,1.42619E-10
1609,1.42442E-10
1610,1.42265E-10
1611,1.42088E-10
1612,1.41912E-10
1613,1.41736E-10
1614,1.4156E-10
1615,1.41385E-10
1616,1.4121E-10
1617,1.41036E-10
1618,1.40861E-10
1619,1.40687E-10
1620,1.40514E-10
1621,1.4034E-10
1622,1.40167E-10
1623,1.39995E-10
1624,1.39822E-10
1625,1.3965E-10
1626,1.39479E-10
1627,1.39307E-10
1628,1.39136E-10
1629,1.38965E-10
1630,1.38795E-10
1631,1.38625E-10
1632,1.38455E-10
1633,1.38285E-10
1634,1.38116E-10
1635,1.37947E-10
1636,1.37779E-10
1637,1.3761E-10
1638,1.37442E-10
1639,1.37275E-10
1640,1.37107E-10
1641,1.3694E-10
1642,1.36774E-10
1643,1.36607E-10
1644,1.36441E-10
1645,1.36275E-10
1646,1.3611E-10
1647,1.35944E-10
1648,1.3578E-10
1649,1.35615E-10
1650,1.35451E-10
1651,1.35287E-10
1652,1.35123E-10
1653,1.34959E-10
1654,1.34796E-10
1655,1.34633E-10
1656,1.34471E-10
1657,1.34309E-10
1658,1.34147E-10
1659,1.33985E-10
1660,1.33824E-10
1661,1.33662E-10
1662,1.33502E-10
1663,1.33341E-10
1664,1.33181E-10
1665,1.33021E-10
1666,1.32861E-10
1667,1.32702E-10
1668,1.32543E-10
1669,1.32384E-10
1670,1.32226E-10
1671,1.32067E-10
1672,1.3191E-10
1673,1.31752E-10
1674,1.31595E-10
1675,1.31437E-10
1676,1.31281E-10
1677,1.31124E-10
1678,1.30968E-10
1679,1.30812E-10
1680,1.30656E-10
1681,1.30501E-10
1682,1.30346E-10
1683,1.30191E-10
1684,1.30036E-10
1685,1.29882E-10
1686,1.29728E-10
1687,1.29574E-10
1688,1.29421E-10
1689,1.29268E-10
1690,1.29115E-10
1691,1.28962E-10
1692,1.2881E-10
1693,1.28657E-10
1694,1.28506E-10
1695,1.28354E-10
1696,1.28203E-10
1697,1.28052E-10
1698,1.27901E-10
1699,1.2775E-10
1700,1.276E-10
1701,1.2745E-10
1702,1.273E-10
1703,1.27151E-10
1704,1.27002E-10
1705,1.26853E-10
1706,1.26704E-10
1707,1.26556E-10
1708,1.26408E-10
1709,1.2626E-10
1710,1.26112E-10
1711,1.25965E-10
1712,1.25818E-10
1713,1.25671E-10
1714,1.25524E-10
1715,1.25378E-10
1716,1.25232E-10
1717,1.25086E-10
1718,1.2494E-10
1719,1.24795E-10
1720,1.2465E-10
1721,1.24505E-10
1722,1.2436E-10
1723,1.24216E-10
1724,1.24072E-10
1725,1.23928E-10
1726,1.23785E-10
1727,1.23641E-10
1728,1.23498E-10
1729,1.23356E-10
1730,1.23213E-10
1731,1.23071E-10
1732,1.22929E-10
1733,1.22787E-10
1734,1.22645E-10
1735,1.22504E-10
1736,1.22363E-10
1737,1.22222E-10
1738,1.22081E-10
1739,1.21941E-10
1740,1.21801E-10
1741,1.21661E-10
1742,1.21521E-10
1743,1.21382E-10
1744,1.21243E-10
1745,1.21104E-10
1746,1.20965E-10
1747,1.20827E-10
1748,1.20688E-10
1749,1.20551E-10
1750,1.20413E-10
1751,1.20275E-10
1752,1.20138E-10
1753,1.20001E-10
1754,1.19864E-10
1755,1.19728E-10
1756,1.19591E-10
1757,1.19455E-10
1758,1.19319E-10
1759,1.19184E-10
1760,1.19048E-10
1761,1.18913E-10
1762,1.18778E-10
1763,1.18644E-10
1764,1.18509E-10
1765,1.18375E-10
1766,1.18241E-10
1767,1.18107E-10
1768,1.17973E-10
1769,1.1784E-10
1770,1.17707E-10
1771,1.17574E-10
1772,1.17441E-10
1773,1.17309E-10
1774,1.17177E-10
1775,1.17045E-10
1776,1.16913E-10
1777,1.16781E-10
1778,1.1665E-10
1779,1.16519E-10
1780,1.16388E-10
1781,1.16257E-10
1782,1.16127E-10
1783,1.15997E-10
1784,1.15867E-10
1785,1.15737E-10
1786,1.15607E-10
1787,1.15478E-10
1788,1.15349E-10
1789,1.1522E-10
1790,1.15091E-10
1791,1.14963E-10
1792,1.14835E-10
1793,1.14707E-10
1794,1.14579E-10
1795,1.14451E-10
1796,1.14324E-10
1797,1.14196E-10
1798,1.14069E-10
1799,1.13943E-10
1800,1.13816E-10
1801,1.1369E-10
1802,1.13564E-10
1803,1.13438E-10
1804,1.13312E-10
1805,1.13186E-10
1806,1.13061E-10
1807,1.12936E-10
1808,1.12811E-10
1809,1.12686E-10
1810,1.12562E-10
1811,1.12438E-10
1812,1.12314E-10
1813,1.1219E-10
1814,1.12066E-10
1815,1.11943E-10
1816,1.11819E-10
1817,1.11696E-10
1818,1.11573E-10
1819,1.11451E-10
1820,1.11328E-10
1821,1.11206E-10
1822,1.11084E-10
1823,1.10962E-10
1824,1.10841E-10
1825,1.10719E-10
1826,1.10598E-10
1827,1.10477E-10
1828,1.10356E-10
1829,1.10235E-10
1830,1.10115E-10
1831,1.09995E-10
1832,1.09875E-10
1833,1.09755E-10
1834,1.09635E-10
1835,1.09516E-10
1836,1.09396E-10
1837,1.09277E-10
1838,1.09159E-10
1839,1.0904E-10
1840,1.08921E-10
1841,1.08803E-10
1842,1.08685E-10
1843,1.08567E-10
1844,1.08449E-10
1845,1.08332E-10
1846,1.08214E-10
1847,1.08097E-10
1848,1.0798E-10
1849,1.07864E-10
1850,1.07747E-10
1851,1.07631E-10
1852,1.07514E-10
1853,1.07398E-10
1854,1.07283E-10
1855,1.07167E-10
1856,1.07051E-10
1857,1.06936E-10
1858,1.06821E-10
1859,1.06706E-10
1860,1.06592E-10
1861,1.06477E-10
1862,1.06363E-10
1863,1.06249E-10
1864,1.06135E-10
1865,1.06021E-10
1866,1.05907E-10
1867,1.05794E-10
1868,1.05681E-10
1869,1.05567E-10
1870,1.05455E-10
1871,1.05342E-10
1872,1.05229E-10
1873,1.05117E-10
1874,1.05005E-10
1875,1.04893E-10
1876,1.04781E-10
1877,1.0467E-10
1878,1.04558E-10
1879,1.04447E-10
1880,1.04336E-10
1881,1.04225E-10
1882,1.04114E-10
1883,1.04004E-10
1884,1.03893E-10
1885,1.03783E-10
1886,1.03673E-10
1887,1.03563E-10
1888,1.03453E-10
1889,1.03344E-10
1890,1.03235E-10
1891,1.03125E-10
1892,1.03016E-10
1893,1.02908E-10
1894,1.02799E-10
1895,1.02691E-10
1896,1.02582E-10
1897,1.02474E-10
1898,1.02366E-10
1899,1.02258E-10
1900,1.02151E-10
1901,1.02043E-10
1902,1.01936E-10
1903,1.01829E-10
1904,1.01722E-10
1905,1.01615E-10
1906,1.01509E-10
1907,1.01402E-10
1908,1.01296E-10
1909,1.0119E-10
1910,1.01084E-10
1911,1.00978E-10
1912,1.00873E-10
1913,1.00767E-10
1914,1.00662E-10
1915,1.00557E-10
1916,1.00452E-10
1917,1.00347E-10
1918,1.00242E-10
1919,1.00138E-10
1920,1.00034E-10
1921,9.99296E-11
1922,9.98256E-11
1923,9.97218E-11
1924,9.96182E-11
1925,9.95147E-11
1926,9.94114E-11
1927,9.93082E-11
1928,9.92052E-11
1929,9.91024E-11
1930,9.89997E-11
1931,9.88972E-11
1932,9.87949E-11
1933,9.86927E-11
1934,9.85907E-11
1935,9.84888E-11
1936,9.83871E-11
1937,9.82855E-11
1938,9.81841E-11
1939,9.80829E-11
1940,9.79818E-11
1941,9.78808E-11
1942,9.778E-11
1943,9.76794E-11
1944,9.7579E-11
1945,9.74786E-11
1946,9.73785E-11
1947,9.72785E-11
1948,9.71786E-11
1949,9.70789E-11
1950,9.69794E-11
1951,9.688E-11
1952,9.67808E-11
1953,9.66817E-11
1954,9.65828E-11
1955,9.6484E-11
1956,9.63853E-11
1957,9.62869E-11
1958,9.61885E-11
1959,9.60904E-11
1960,9.59923E-11
1961,9.58945E-11
1962,9.57967E-11
1963,9.56992E-11
1964,9.56017E-11
1965,9.55044E-11
1966,9.54073E-11
1967,9.53103E-11
1968,9.52135E-11
1969,9.51168E-11
1970,9.50203E-11
1971,9.49239E-11
1972,9.48276E-11
1973,9.47315E-11
1974,9.46356E-11
1975,9.45398E-11
1976,9.44441E-11
1977,9.43486E-11
1978,9.42532E-11
1979,9.4158E-11
1980,9.40629E-11
1981,9.39679E-11
1982,9.38732E-11
1983,9.37785E-11
1984,9.3684E-11
1985,9.35896E-11
1986,9.34954E-11
1987,9.34013E-11
1988,9.33074E-11
1989,9.32136E-11
1990,9.31199E-11
1991,9.30264E-11
1992,9.2933E-11
1993,9.28398E-11
1994,9.27467E-11
1995,9.26537E-11
1996,9.25609E-11
1997,9.24682E-11
1998,9.23757E-11
1999,9.22833E-11
2000,9.2191E-11
2001,9.20989E-11
2002,9.20069E-11
2003,9.19151E-11
2004,9.18234E-11
2005,9.17318E-11
2006,9.16404E-11
2007,9.15491E-11
2008,9.14579E-11
2009,9.13669E-11
