wavelength,OD1,OD2,OD3,OD1-sterr,OD2-sterr,OD3-sterr
638.3900928792569,8.974721003781655e-10,8.877260543019493e-10,8.501298947411144e-10,1.042494165794287e-12,3.004876356217576e-12,2.18275847431733e-11
638.6996904024768,8.940605883283292e-10,8.758974667906608e-10,8.313539911805734e-10,9.182446268436e-13,3.9017283914259596e-12,2.0957086464353216e-11
639.0092879256966,9.059313692517345e-10,9.020869643885912e-10,8.76053655990621e-10,1.1158536166337067e-12,3.1851200489389144e-12,1.9121784621754967e-11
639.3188854489164,8.992495724890697e-10,8.880828059458518e-10,8.301879474910312e-10,1.6913124697601945e-12,3.8695841327793535e-12,2.1394120853552908e-11
639.6284829721362,8.893539314411964e-10,8.783683115487308e-10,8.524702402016631e-10,5.298820280244982e-13,3.3693466425368575e-12,1.7681878830149873e-11
639.9380804953561,8.913907647272013e-10,8.759421541987697e-10,8.303322143381752e-10,1.7205233055185039e-12,3.412997657774052e-12,2.0254843940384382e-11
640.2476780185758,8.882525775915655e-10,8.765569617231154e-10,8.637272270301772e-10,1.1928301711712057e-12,3.029872098757426e-12,2.4045342532590024e-11
640.5572755417957,8.864661216181636e-10,8.734250580699703e-10,8.216443602134132e-10,1.5138397517902077e-12,4.00437603886807e-12,1.8701676829898132e-11
640.8668730650155,8.832925837806532e-10,8.713733936622405e-10,8.342161771854877e-10,1.053521997671754e-12,3.2395224346394973e-12,1.974828662648967e-11
641.1764705882352,8.860186214996621e-10,8.663381043827975e-10,8.128999805594934e-10,1.4325664718758572e-12,5.09222614071891e-12,1.2933843734695094e-11
641.4860681114551,8.917115662236081e-10,8.863563405880081e-10,8.400778998300664e-10,1.222628301715338e-12,3.419539551102324e-12,1.977894557021764e-11
641.795665634675,8.756235073271585e-10,8.572790377871769e-10,7.969717974363837e-10,1.3902273862994571e-12,4.407452746969707e-12,2.148637920509148e-11
642.1052631578948,8.824057693359524e-10,8.739262503631801e-10,8.304701234130238e-10,1.0259268352941448e-12,3.908878468282767e-12,1.7285563966715025e-11
642.4148606811145,8.885920940255669e-10,8.788238306101492e-10,8.302374850954938e-10,1.4580235930031875e-12,4.455079516973266e-12,2.1798465820146512e-11
642.7244582043344,8.907243317677571e-10,8.877686248815382e-10,8.581902522863168e-10,6.852550370123162e-13,3.8428386423125205e-12,2.1197596269510465e-11
643.0340557275542,8.852069142923206e-10,8.724292036938943e-10,8.283431567011082e-10,1.5195189489066112e-12,4.473798475511505e-12,2.253667716883382e-11
643.343653250774,8.78487898139828e-10,8.690260195720704e-10,8.462549332966617e-10,1.1397499645910397e-12,3.5531771711232424e-12,2.312545736192701e-11
643.6532507739938,8.798969160465996e-10,8.671677110284696e-10,8.254349729963866e-10,9.836768534180839e-13,4.20141216957272e-12,2.4473226268165575e-11
643.9628482972137,8.776712237856372e-10,8.681842668200836e-10,8.460083496987953e-10,1.0098453419282249e-12,3.618853862493397e-12,2.0977902564053043e-11
644.2724458204334,8.738486872680279e-10,8.560494368364037e-10,8.184098457271588e-10,1.4043171616366698e-12,4.1324978367958794e-12,2.5179713879399988e-11
644.5820433436533,8.751915542460224e-10,8.676905016551392e-10,8.338392273377177e-10,1.1934346942612475e-12,3.7505715602536335e-12,2.2352499358882853e-11
644.8916408668731,8.708005892197333e-10,8.526891202680615e-10,8.132477801614189e-10,1.24895492817767e-12,4.042098834906834e-12,2.4629117265851623e-11
645.2012383900928,8.704754912954047e-10,8.614580846503563e-10,8.343470060792212e-10,9.058403951977497e-13,3.6278910820328734e-12,2.216830308721238e-11
645.5108359133127,8.742819952971597e-10,8.603292039176911e-10,8.330369146365723e-10,1.6058579100142994e-12,3.972386814544532e-12,2.3204416303056036e-11
645.8204334365325,8.696594557084177e-10,8.588926112374422e-10,8.534886432364924e-10,7.294297781997261e-13,3.4552949808150853e-12,1.998336849305345e-11
646.1300309597523,8.706182039333904e-10,8.5697614130613e-10,8.216805697729988e-10,1.3956546314504987e-12,3.80932653676044e-12,2.4616905929736664e-11
646.4396284829721,8.860108502757285e-10,8.86338258844306e-10,8.672331211398037e-10,6.493581060612065e-13,3.5015682007437014e-12,2.1139858358704068e-11
646.749226006192,8.684831674231308e-10,8.610107907540012e-10,8.264969172508051e-10,1.2882943810100842e-12,3.5636420886454997e-12,2.4634018482623904e-11
647.0588235294118,8.708070783037126e-10,8.640105059916071e-10,8.436784184187599e-10,7.153107985975343e-13,3.243268710340685e-12,2.162996525152696e-11
647.3684210526316,8.738286945422871e-10,8.637853431054929e-10,8.273297179399201e-10,1.1588015716038256e-12,3.6094724634748976e-12,2.5188245430328866e-11
647.6780185758514,8.739481296136724e-10,8.66848763443036e-10,8.448995025643525e-10,7.016318889730385e-13,3.4152635630802104e-12,1.9012270273791835e-11
647.9876160990713,8.716500170489017e-10,8.571472530785046e-10,8.230973057533337e-10,1.268719178418175e-12,3.873697192492565e-12,2.7151430183288473e-11
648.297213622291,8.643663552684841e-10,8.544489902970034e-10,8.31988359463831e-10,1.050570065014559e-12,2.8500335653331786e-12,2.0616310864400333e-11
648.6068111455108,8.665573610016947e-10,8.545240902778336e-10,8.135751162668178e-10,1.2554460291620202e-12,3.5724051798590138e-12,2.4370588851722434e-11
648.9164086687307,8.565546503301096e-10,8.482980218344778e-10,7.383245609362553e-10,6.564191643032757e-13,3.317873594913303e-12,5.311808867029232e-11
649.2260061919504,8.602466509072867e-10,8.426528262331385e-10,8.055691524287924e-10,1.2482612020657197e-12,3.650771457559222e-12,2.472622434071869e-11
649.5356037151703,8.613490169875454e-10,8.557038545702433e-10,8.277371167515008e-10,7.35246121676376e-13,3.6688826083486094e-12,2.045829413964513e-11
649.8452012383901,8.553149644615536e-10,8.416409887475593e-10,8.007206178896625e-10,1.1928958153672313e-12,3.3317391039364717e-12,2.2428666204261065e-11
650.1547987616099,8.624184584632133e-10,8.532001386385616e-10,8.304970205641135e-10,7.561595004784153e-13,4.3272034844733635e-12,1.6110562036709892e-11
650.4643962848297,8.58525199877103e-10,8.459121144511207e-10,7.978870894800062e-10,9.961453818618421e-13,3.3217144549278446e-12,2.3971433918604875e-11
650.7739938080496,8.548372391785406e-10,8.464104571545767e-10,8.092731157572697e-10,7.346120870256969e-13,2.718131070647474e-12,1.84584559233766e-11
651.0835913312693,8.591753724985742e-10,8.451955404581558e-10,7.945126446315023e-10,1.1285038527118419e-12,3.254550956687674e-12,2.3822272327696128e-11
651.3931888544892,8.657226140006835e-10,8.59766104645985e-10,8.257017724918873e-10,8.945736106984076e-13,3.072570372309105e-12,1.7007968091548955e-11
651.702786377709,8.601473669817968e-10,8.465128751880998e-10,7.825574393801897e-10,1.1829365180882341e-12,3.1703052400674314e-12,2.3271482762350946e-11
652.0123839009287,8.503984650612416e-10,8.423653352507252e-10,8.096488598082591e-10,5.985017559309241e-13,2.686045674671931e-12,1.831039190268325e-11
652.3219814241486,8.573428490596135e-10,8.459912652844823e-10,8.149897455038489e-10,1.1305434728603949e-12,3.0196177906490806e-12,2.4708784556178247e-11
652.6315789473684,8.623650576654002e-10,8.56165125948627e-10,8.260956579078348e-10,8.012993973359477e-13,3.059366001841472e-12,2.158268684353358e-11
652.9411764705883,8.574979788546175e-10,8.45282765529856e-10,8.089317047181659e-10,1.069803519822545e-12,3.4590985236659524e-12,2.2817142728765148e-11
653.250773993808,8.494192520494507e-10,8.424631024322313e-10,8.204709357384299e-10,1.091479782843841e-12,2.514152589549789e-12,2.0284472482767266e-11
653.5603715170279,8.47883079470689e-10,8.329074327252617e-10,8.00587934679212e-10,8.438694911366554e-13,3.0287829347179755e-12,2.3986525648117962e-11
653.8699690402477,8.505611652524503e-10,8.393753638839494e-10,8.151470098796106e-10,1.1593141206733837e-12,3.098973596677e-12,1.860353043868368e-11
654.1795665634675,8.446607515776267e-10,8.297942116920797e-10,7.915022458115207e-10,1.103356816954485e-12,3.309144139863456e-12,2.291131785066067e-11
654.4891640866873,8.538162995854036e-10,8.459065070027453e-10,7.937000675136241e-10,8.322497881306305e-13,2.766570846960859e-12,1.7265913504288807e-11
654.7987616099072,8.459258367331406e-10,8.339528080203573e-10,7.701533809664547e-10,1.2891776626713706e-12,2.6211859805701815e-12,2.2119025065258727e-11
655.1083591331269,8.44961117090565e-10,8.351409115754641e-10,7.766444490623412e-10,5.628516536682528e-13,3.822509673273329e-12,1.839861689075335e-11
655.4179566563467,8.419620154874794e-10,8.30745863027989e-10,7.622223183741227e-10,1.3731727268843403e-12,2.1276690209596967e-12,2.1244695540699514e-11
655.7275541795666,8.374854827520597e-10,8.277035998172557e-10,7.893899488151206e-10,4.375845421286231e-13,2.8793926938788e-12,1.7104055824891377e-11
656.0371517027863,8.349247615840691e-10,8.250948313441167e-10,7.67766788930418e-10,7.319320981124105e-13,2.9218026111111854e-12,2.1308880715006457e-11
656.3467492260062,8.32995570522301e-10,8.271948559202757e-10,7.825508148014761e-10,4.586792761347068e-13,3.1222289816540722e-12,1.862800053265836e-11
656.656346749226,8.514591027053332e-10,8.456876364053003e-10,8.098557163606733e-10,6.265007548516263e-13,2.4177213615885244e-12,2.345339384465267e-11
656.9659442724458,8.52102375801792e-10,8.49251667433995e-10,8.146615921069828e-10,8.486350251456572e-13,2.433794867881467e-12,2.0349832649858356e-11
657.2755417956656,8.546548294298227e-10,8.511158799084994e-10,8.23106759543456e-10,8.635198284552781e-13,2.3249295759417193e-12,2.1646233068841332e-11
657.5851393188855,8.417040187956988e-10,8.352854958377074e-10,8.059835440827225e-10,7.393180440763512e-13,2.602698702144134e-12,2.0782215326434557e-11
657.8947368421053,8.395659674803534e-10,8.304647548398621e-10,8.084268193383697e-10,5.005618197589472e-13,2.603461546805329e-12,2.059982033469802e-11
658.204334365325,8.395877417611916e-10,8.303085862375853e-10,8.116079012153222e-10,8.569365275680573e-13,2.6140472758020754e-12,1.521872367233276e-11
658.5139318885449,8.379519028489219e-10,8.28823243348169e-10,7.949844660260273e-10,6.954563972864901e-13,2.57442625421718e-12,1.5285332528889942e-11
658.8235294117648,8.418211017255785e-10,8.356220877328051e-10,8.133793810472737e-10,9.135355295012392e-13,2.680333092743706e-12,1.7160347761535306e-11
659.1331269349845,8.505940203271621e-10,8.489473226676585e-10,7.926491384626984e-10,1.0359125707529367e-12,2.971120816371699e-12,1.574708422842753e-11
659.4427244582043,8.427287500039622e-10,8.376246389133418e-10,8.051861410764083e-10,1.0265715974740243e-12,2.837970686713797e-12,1.5221966282361295e-11
659.7523219814242,8.373640078264124e-10,8.293221163791509e-10,8.062097632600333e-10,8.899262799934273e-13,2.8147451197956784e-12,1.7602956958839357e-11
660.0619195046439,8.337787685289759e-10,8.22514819743428e-10,7.987485400438455e-10,6.152269923868671e-13,3.020991811458131e-12,1.9016541290386264e-11
660.3715170278638,8.329054638680494e-10,8.195359844416381e-10,7.890465261986419e-10,1.0848138664313442e-12,3.0055715852334934e-12,1.3692383481110692e-11
660.6811145510836,8.306092972234633e-10,8.188294766740007e-10,7.8378022456368e-10,6.60032441095848e-13,3.0366806324231833e-12,1.830076411799398e-11
660.9907120743034,8.333327115603594e-10,8.207384954416283e-10,7.877645683862434e-10,8.54656068472665e-13,2.8038281072542394e-12,1.2264231137084969e-11
661.3003095975232,8.308163144409992e-10,8.211283965667346e-10,7.656272955836446e-10,8.60429121813293e-13,3.0855368907538095e-12,1.4132218667067562e-11
661.6099071207431,8.257146137176067e-10,8.113391723685057e-10,7.672537913051556e-10,6.406348658319206e-13,3.02034843236531e-12,1.5748311354899223e-11
661.9195046439628,8.284030659824839e-10,8.195046787470259e-10,7.793287867755546e-10,9.32728485127042e-13,3.1967532435955036e-12,1.6753443198164833e-11
662.2291021671826,8.267500640763292e-10,8.153800736669137e-10,7.834399103393787e-10,7.889830017967004e-13,3.411996362168969e-12,1.7073457087042362e-11
662.5386996904025,8.294665115578726e-10,8.183166486228229e-10,7.925153479738275e-10,7.088850646670521e-13,3.120185170928315e-12,1.60290815339354e-11
662.8482972136223,8.283257262066681e-10,8.180663444820758e-10,7.925338962821342e-10,1.104078182386759e-12,3.0286099844086725e-12,1.6750244960274596e-11
663.1578947368421,8.255081977780243e-10,8.141498694387917e-10,7.903788581722428e-10,7.88767160701953e-13,2.919334141641938e-12,1.783187938319408e-11
663.4674922600619,8.224225273684357e-10,8.137142385689277e-10,7.844176932932288e-10,8.063849161299152e-13,2.8874619465182132e-12,1.728642649641162e-11
663.7770897832818,8.232739809248496e-10,8.085238097375605e-10,7.746472640513548e-10,8.562746326491254e-13,2.7966910173499333e-12,1.727686669142424e-11
664.0866873065015,8.393369450167157e-10,8.359580162752689e-10,7.853123704586411e-10,6.429197962375547e-13,4.487771019816455e-12,1.855714549572953e-11
664.3962848297214,8.542843273666751e-10,8.426322960560484e-10,8.177959270387467e-10,6.16136721031549e-13,3.0242358619479867e-12,1.765815471669926e-11
664.7058823529412,8.2838043498718e-10,8.190646688314311e-10,7.947530804611917e-10,8.581207401352316e-13,3.0647295679829757e-12,1.7911160490098846e-11
665.015479876161,8.304926367924717e-10,8.223251220153364e-10,8.069797814413141e-10,1.1659186756531075e-12,3.4779160396675124e-12,1.9017634431358476e-11
665.3250773993808,8.237452544615239e-10,8.14653514201979e-10,7.894344595031456e-10,1.1978560011697291e-12,3.0371695241938998e-12,1.6554106629842165e-11
665.6346749226007,8.209769432730972e-10,8.098348290486666e-10,7.758789170846475e-10,8.961731770786803e-13,3.141146098102143e-12,1.7421716734206008e-11
665.9442724458204,8.21233632150103e-10,8.090573942938372e-10,7.791176900113436e-10,9.125996739188418e-13,2.5146918233805103e-12,1.7350039817709346e-11
666.2538699690402,8.16282201910355e-10,8.040211965079416e-10,7.827340494714963e-10,5.575656676459236e-13,2.96200104564952e-12,1.6636597620145752e-11
666.5634674922601,8.175605106835959e-10,8.083501920423852e-10,7.937218593680895e-10,7.609765700197998e-13,2.7564164805743016e-12,1.9560938707833485e-11
666.8730650154798,8.233184201893677e-10,8.173259556034211e-10,7.895463204274188e-10,9.606049758013343e-13,3.0878900602524838e-12,1.8352211066469135e-11
667.1826625386997,8.139322245057031e-10,8.03337034042842e-10,7.795396287734476e-10,1.0100517077947807e-12,2.5436931423537757e-12,1.679594102478729e-11
667.4922600619195,8.152579278931244e-10,8.068506682720168e-10,7.920335113510835e-10,9.869167106864957e-13,2.8795331003544e-12,1.7143636939128675e-11
667.8018575851394,8.265786518664176e-10,8.243755465712436e-10,7.946166537238852e-10,1.020445780998894e-12,2.5371045846182954e-12,1.5746199347739573e-11
668.1114551083591,8.22620995389941e-10,8.158504231404168e-10,7.846337112177072e-10,1.1497396085692043e-12,2.939250702983965e-12,1.9008626811740488e-11
668.421052631579,8.210008966300947e-10,8.171703094308907e-10,7.906436722660766e-10,1.0008105975617466e-12,2.640499663238979e-12,1.8214681962973256e-11
668.7306501547988,8.188903481814215e-10,8.176918258142941e-10,7.962882990937404e-10,6.078118282731711e-13,2.9866638423503047e-12,1.635197068190464e-11
669.0402476780185,8.111787709000036e-10,8.022168938833262e-10,7.771226932476295e-10,7.083342509031638e-13,2.499305426158107e-12,1.756794430131454e-11
669.3498452012384,8.09689516384755e-10,7.986157105551036e-10,7.773000900757773e-10,8.674046958106017e-13,2.627591962990705e-12,1.5378427645109506e-11
669.6594427244582,8.08230625070755e-10,7.96899968059334e-10,7.794117976748488e-10,8.083720985838773e-13,2.6367307582237988e-12,1.7413939284351947e-11
669.969040247678,8.254217287144946e-10,8.291404759625814e-10,8.106281035969306e-10,7.273915808590823e-13,2.7084547304135564e-12,1.633974050887328e-11
670.2786377708978,8.134015157256746e-10,8.094747642206811e-10,7.750008328873431e-10,8.023486749850823e-13,2.8180793706739057e-12,1.764506320176376e-11
670.5882352941177,8.087426585309535e-10,7.988296764383952e-10,7.647934883321167e-10,7.267558466195807e-13,2.8722801738138404e-12,1.5820363384870834e-11
670.8978328173374,8.091164613220779e-10,7.999502968188226e-10,7.738620835648301e-10,6.637828826297973e-13,2.291891907512492e-12,1.6186817598536982e-11
671.2074303405573,8.109445227611872e-10,8.067787898973662e-10,7.752047254611488e-10,7.732349674549218e-13,2.556656001084561e-12,1.5410372329256503e-11
671.5170278637771,8.200389230502019e-10,8.198317463848437e-10,7.74578193824358e-10,8.6349235336284e-13,2.2969072107599623e-12,1.4731304343897487e-11
671.8266253869969,8.051956148669722e-10,7.985473760724787e-10,7.676841216176402e-10,6.994088947978781e-13,2.024461759816957e-12,1.658652867382478e-11
672.1362229102167,8.19370484891147e-10,8.137036427295822e-10,7.865186726025616e-10,1.0894344905424288e-12,2.252781624910343e-12,1.8674754163689408e-11
672.4458204334366,8.119381309205908e-10,8.076370541369045e-10,7.595266382348698e-10,8.727587392149249e-13,2.3276444810869977e-12,1.4780231829591618e-11
672.7554179566564,8.104243710119758e-10,8.054194478423045e-10,7.781929791200442e-10,1.004355577190173e-12,2.6745770986089605e-12,1.7685311244186512e-11
673.0650154798761,8.182891089992777e-10,8.000743690561587e-10,7.792968089349085e-10,8.013529695399475e-12,2.4939305900369193e-12,1.6410789202152623e-11
673.374613003096,8.147562663845497e-10,8.078136004275889e-10,7.827777263916223e-10,1.8328872220207995e-12,2.3530761769832396e-12,1.6209464606075786e-11
673.6842105263158,8.070056694438579e-10,8.021696872326826e-10,7.728971872189401e-10,7.258842479653243e-13,2.664395836629563e-12,1.6479496633456872e-11
673.9938080495356,7.939555368028403e-10,7.842294004953953e-10,7.494989658624951e-10,9.279364050889592e-13,2.3438729149208695e-12,1.5933527960754785e-11
674.3034055727554,8.05892446002262e-10,8.001580146958671e-10,7.639943280676924e-10,5.265964607833228e-13,2.3181623212278787e-12,1.5599521417871316e-11
674.6130030959753,8.095882169784152e-10,8.093445919923179e-10,7.725634306577507e-10,6.095109873066781e-13,2.3887412059079934e-12,1.5945574846318035e-11
674.922600619195,8.006468702030816e-10,8.022654268948133e-10,7.68298912727e-10,6.528606109053788e-13,3.0859316140037526e-12,1.5719801974621896e-11
675.2321981424149,7.936120667397705e-10,7.893661234541138e-10,7.523845558371255e-10,2.4997858009232696e-13,2.1605215841039073e-12,1.479271170159839e-11
675.5417956656347,7.914631401740983e-10,7.817402546515553e-10,7.438130821574175e-10,3.870099254622886e-13,2.8249910232473923e-12,1.495822145115015e-11
675.8513931888544,7.955074619727999e-10,7.920892000945182e-10,7.57797480306195e-10,4.59420486965345e-13,2.8016034183933816e-12,1.561863110646008e-11
676.1609907120743,7.943402482213236e-10,7.918381622576849e-10,7.447833956559973e-10,4.4489836046388045e-13,2.5620074910353648e-12,1.894017263101307e-11
676.4705882352941,8.015098540420043e-10,7.945855537881536e-10,7.507870362198882e-10,9.156626586137785e-13,2.1437465668916667e-12,1.8818828534040752e-11
676.7801857585139,7.992691468674553e-10,7.936881942829981e-10,7.580135762887482e-10,1.0947100240876704e-12,2.2667643847489266e-12,1.8423652254802035e-11
677.0897832817337,8.054301597738597e-10,8.043000893417447e-10,7.680798881971469e-10,7.007445500880192e-13,2.357282140419486e-12,1.9438770945639168e-11
677.3993808049536,7.94605028110878e-10,7.881121758447245e-10,7.625330171182452e-10,8.98005824541353e-13,2.21310888408346e-12,1.73168275990597e-11
677.7089783281734,7.935211519532615e-10,7.851022648813851e-10,7.615914951819827e-10,8.355064997341235e-13,2.646100845202592e-12,1.8350895396772655e-11
678.0185758513932,7.946774851028183e-10,7.858617174463229e-10,7.641383341292822e-10,1.0468576918184254e-12,2.0220348046780892e-12,1.4691905748553623e-11
678.328173374613,8.084533047057841e-10,8.031784640523217e-10,7.949107679469552e-10,1.1710020215620509e-12,2.7474928023636093e-12,1.548982290258211e-11
678.6377708978329,7.942928343245342e-10,7.871861200345374e-10,7.66604411973438e-10,7.452311305437842e-13,2.4021705377045187e-12,1.5003033765711095e-11
678.9473684210526,7.909056714262658e-10,7.807798795890433e-10,7.587973592585377e-10,9.956245851486995e-13,2.474651589647484e-12,1.6645568949162378e-11
679.2569659442725,7.928916738507122e-10,7.832800858404821e-10,7.68930069705339e-10,8.263347308407494e-13,2.706330975047155e-12,1.47854719282474e-11
679.5665634674923,7.970467152169357e-10,7.872831768052258e-10,7.675087415281519e-10,9.534160088236559e-13,2.8729958093625346e-12,1.6020321100783044e-11
679.876160990712,7.894359730396239e-10,7.818164935359449e-10,7.570393447715724e-10,7.21784508716506e-13,2.6567508603958662e-12,1.9119717323591546e-11
680.1857585139319,7.927127718973216e-10,7.861114107854848e-10,7.521495869102394e-10,6.239903827570633e-13,2.4730485071089507e-12,1.4146511636973022e-11
680.4953560371517,7.847063807642109e-10,7.708187305521781e-10,7.129736175265937e-10,7.089938981666873e-13,2.222020578580563e-12,1.4927294412994402e-11
680.8049535603715,7.887106270465024e-10,7.800034574047298e-10,7.54962088089516e-10,1.3366670280580155e-12,2.560559261755045e-12,1.1096082445689293e-11
681.1145510835913,7.912593173463274e-10,7.845414092250135e-10,7.485059975206802e-10,1.0827474584531658e-12,2.625403925586316e-12,1.3568981124989481e-11
681.4241486068112,7.951187541418464e-10,7.91660935632188e-10,7.64213298210734e-10,1.0985512734445797e-12,2.7139097523152854e-12,1.8014180663063708e-11
681.7337461300309,7.906132327004941e-10,7.862841784747507e-10,7.506814875660273e-10,9.75274905470509e-13,2.979462763281963e-12,1.6371347702903136e-11
682.0433436532508,7.879887055238697e-10,7.788122269347113e-10,7.366662196279058e-10,9.0481192336305e-13,2.6201125147947586e-12,1.7160414231477565e-11
682.3529411764706,7.91695559735044e-10,7.871324243717752e-10,7.486382713791929e-10,1.2471063556471603e-12,2.527819750212441e-12,1.5972380362144113e-11
682.6625386996905,7.877849169115197e-10,7.779604443298807e-10,7.596891581548424e-10,8.938924918940251e-13,2.863252435832973e-12,1.7248376870180377e-11
682.9721362229102,7.858422780287475e-10,7.771770192906454e-10,7.498655407928744e-10,9.280773653490422e-13,2.5114191575883907e-12,1.6657102834876554e-11
683.28173374613,7.97448518989402e-10,7.903132394735035e-10,7.60908060574978e-10,8.535354231398496e-13,3.0078064902757296e-12,1.7787937937318702e-11
683.5913312693499,7.867016643798743e-10,7.783299052823374e-10,7.568624793495955e-10,1.1123075568620906e-12,2.577253742120669e-12,1.7409541088460476e-11
683.9009287925696,7.958007299265587e-10,7.908196122253815e-10,7.722022218114488e-10,7.324148710542956e-13,2.7728489370618855e-12,1.8144035188799527e-11
684.2105263157895,7.887015785070685e-10,7.845564959325674e-10,7.752147440707058e-10,1.2010062557595944e-12,2.853621514633728e-12,1.661634526060309e-11
684.5201238390093,7.839457045331877e-10,7.776555300044053e-10,7.613709969519195e-10,8.314817339311104e-13,2.648349311139039e-12,1.963821525506904e-11
684.8297213622291,7.871724682714316e-10,7.811559123266855e-10,7.60326260865849e-10,7.094988732759187e-13,2.6730278979072488e-12,1.7467745959765247e-11
685.1393188854489,7.952760882185842e-10,7.920299770776127e-10,7.729500842282866e-10,1.0190549149729524e-12,2.8004839608978122e-12,1.9225149979464695e-11
685.4489164086688,7.81921761832439e-10,7.799335076483652e-10,7.588488357941575e-10,9.161508880684817e-13,2.420769019501391e-12,1.752460357163063e-11
685.7585139318885,7.998918342050949e-10,8.047708798576175e-10,7.786640909656835e-10,5.123823987666727e-13,2.7071367974574107e-12,1.8812927117260924e-11
686.0681114551084,7.807549729806367e-10,7.760419315273301e-10,7.633282505482328e-10,8.023885196247519e-13,2.671592646420535e-12,1.7529228793857147e-11
686.3777089783282,7.847515869590012e-10,7.814216273533634e-10,7.645517528833238e-10,8.455876603029579e-13,2.281593397508093e-12,1.960700854958978e-11
686.6873065015479,7.771189344168843e-10,7.710329840099e-10,7.495509990356569e-10,8.840356617862718e-13,2.2226565489545844e-12,1.7411303066353566e-11
686.9969040247678,7.764157332061722e-10,7.674645024898405e-10,7.443126221991497e-10,1.047112834897767e-12,2.1578712427947523e-12,1.7697114843409795e-11
687.3065015479876,7.731694639261142e-10,7.66686143301696e-10,7.536884157154077e-10,7.674105663718962e-13,2.0884085527285525e-12,1.833321994980343e-11
687.6160990712075,7.782804053982979e-10,7.726556623931546e-10,7.630529664080505e-10,8.316223485903232e-13,2.409639063900455e-12,1.8009062687659803e-11
687.9256965944272,7.756083782947392e-10,7.711140047773049e-10,7.668981381050653e-10,9.541638092906752e-13,2.4165222999300887e-12,1.715379081206192e-11
688.2352941176471,7.72714554250842e-10,7.670918086367135e-10,7.552271611266733e-10,9.221005419604686e-13,2.2716871794890696e-12,1.7882980942758962e-11
688.5448916408669,7.731727149294033e-10,7.667570050548624e-10,7.449490018636115e-10,8.207659387361965e-13,2.488272726639567e-12,1.6958504504833147e-11
688.8544891640867,7.704695189933994e-10,7.658912041886785e-10,7.463364703140683e-10,8.162196502449301e-13,2.465171374533769e-12,1.936281644708237e-11
689.1640866873065,7.732589635467728e-10,7.699077494818818e-10,7.521368510531297e-10,9.506464664423323e-13,2.0557460192497067e-12,1.5043417236140502e-11
689.4736842105264,7.696603700282849e-10,7.622734451167507e-10,7.397193895584943e-10,7.235366675706792e-13,1.740464808015237e-12,1.7094923316652313e-11
689.7832817337461,7.755085995415095e-10,7.71217937367832e-10,7.501918473628618e-10,7.593877854394536e-13,2.023632439592082e-12,1.498335704965744e-11
690.092879256966,7.787116021858456e-10,7.767091519812315e-10,7.542752679753743e-10,4.724065676848301e-13,2.5714887259088114e-12,1.7304696933891798e-11
690.4024767801858,7.676570429427262e-10,7.624932563193216e-10,7.500866500637404e-10,7.616402008769726e-13,2.237783344299257e-12,1.5691480409089398e-11
690.7120743034055,7.704230944742821e-10,7.656451851086734e-10,7.55872514484247e-10,6.170887577834398e-13,2.6237290612486236e-12,1.7190995693044833e-11
691.0216718266254,7.694142386004208e-10,7.66505697970035e-10,7.517715515206046e-10,8.884731215524407e-13,2.1434115525727334e-12,1.6788661329140097e-11
691.3312693498452,7.675500081638813e-10,7.600242003756265e-10,7.307223170418654e-10,9.195203614380204e-13,2.3060898601191616e-12,1.7156504846104822e-11
691.640866873065,7.691607673485703e-10,7.671103267212987e-10,7.404753521684032e-10,9.348388379450135e-13,2.523516557482208e-12,1.4896821907033364e-11
691.9504643962848,7.688181454922079e-10,7.66834415420216e-10,7.476470107916963e-10,8.916333540186636e-13,1.941069205875529e-12,1.7435344502862492e-11
692.2600619195047,7.660218416311064e-10,7.610684183516662e-10,7.418435921226755e-10,6.594273570071909e-13,2.5617560544929195e-12,1.8330225768932092e-11
692.5696594427245,7.623183084617774e-10,7.550257716417832e-10,7.412093119553767e-10,7.748623665902212e-13,1.9699815652356807e-12,1.6666299403512314e-11
692.8792569659443,7.630354852415532e-10,7.558168050016934e-10,7.404249771220576e-10,7.802481613096524e-13,2.4087550735818125e-12,1.6211725863220237e-11
693.1888544891641,7.565957292367214e-10,7.484588098059405e-10,7.364410954156528e-10,7.708775579063605e-13,2.033389713857506e-12,1.681533500338806e-11
693.498452012384,7.611831639699481e-10,7.574380307571377e-10,7.382408183647074e-10,8.164759670721511e-13,2.1670120386957922e-12,1.5219838587135255e-11
693.8080495356037,7.552084827289054e-10,7.50464881796375e-10,7.328036643601434e-10,6.437608142609569e-13,2.27814376728841e-12,1.7025803171821213e-11
694.1176470588235,7.614581938897199e-10,7.563014234960785e-10,7.359091729645566e-10,6.727682443042145e-13,1.9809357305532215e-12,1.5032035218749022e-11
694.4272445820434,7.593354364561885e-10,7.558917395640678e-10,7.280878354500582e-10,5.61025928351987e-13,2.1798989320963593e-12,1.580264935395755e-11
694.7368421052631,7.582988554792614e-10,7.569418069028241e-10,7.427292810768597e-10,5.027486975843339e-13,2.854584987970982e-12,1.5312798915892676e-11
695.046439628483,7.522854745065937e-10,7.504062239850316e-10,7.245071741608632e-10,4.3815784326384993e-13,2.401159234877065e-12,1.6645814347993985e-11
695.3560371517028,7.55519136739907e-10,7.538317324901747e-10,7.208120602334724e-10,5.82569420916666e-13,2.2500893702308876e-12,1.533068351760719e-11
