Scatter(%),Scatter_rate_sim,SS_total,LS_total,Transparent_sim,Scatter_rate_hand,Transparent_hand
,,,,,0.43049,0.230598563
,,,,,0.4305,0.230602134
,,,,,0.43051,0.230605704
,,,,,0.43052,0.230609275
,,,,,0.43053,0.230612846
,,,,,0.43054,0.230616417
,,,,,0.43055,0.230619988
,,,,,0.43056,0.230623559
,,,,,0.43057,0.230627129
,,,,,0.43058,0.2306307
,,,,,0.43059,0.230634271
,,,,,0.4306,0.230637841
,,,,,0.43061,0.230641412
,,,,,0.43062,0.230644982
,,,,,0.43063,0.230648553
,,,,,0.43064,0.230652123
,,,,,0.43065,0.230655694
,,,,,0.43066,0.230659264
,,,,,0.43067,0.230662834
,,,,,0.43068,0.230666405
,,,,,0.43069,0.230669975
,,,,,0.4307,0.230673545
,,,,,0.43071,0.230677115
,,,,,0.43072,0.230680686
,,,,,0.43073,0.230684256
,,,,,0.43074,0.230687826
,,,,,0.43075,0.230691396
,,,,,0.43076,0.230694966
,,,,,0.43077,0.230698536
,,,,,0.43078,0.230702106
,,,,,0.43079,0.230705676
,,,,,0.4308,0.230709246
,,,,,0.43081,0.230712815
,,,,,0.43082,0.230716385
,,,,,0.43083,0.230719955
,,,,,0.43084,0.230723525
,,,,,0.43085,0.230727094
,,,,,0.43086,0.230730664
,,,,,0.43087,0.230734234
,,,,,0.43088,0.230737803
,,,,,0.43089,0.230741373
,,,,,0.4309,0.230744942
,,,,,0.43091,0.230748512
,,,,,0.43092,0.230752081
,,,,,0.43093,0.23075565
,,,,,0.43094,0.23075922
,,,,,0.43095,0.230762789
,,,,,0.43096,0.230766358
,,,,,0.43097,0.230769928
,,,,,0.43098,0.230773497
,,,,,0.43099,0.230777066
,,,,,0.431,0.230780635
,,,,,0.43101,0.230784204
,,,,,0.43102,0.230787773
,,,,,0.43103,0.230791342
,,,,,0.43104,0.230794911
,,,,,0.43105,0.23079848
,,,,,0.43106,0.230802049
,,,,,0.43107,0.230805618
,,,,,0.43108,0.230809187
,,,,,0.43109,0.230812756
,,,,,0.4311,0.230816325
,,,,,0.43111,0.230819893
,,,,,0.43112,0.230823462
,,,,,0.43113,0.230827031
,,,,,0.43114,0.230830599
,,,,,0.43115,0.230834168
,,,,,0.43116,0.230837736
,,,,,0.43117,0.230841305
,,,,,0.43118,0.230844873
,,,,,0.43119,0.230848442
,,,,,0.4312,0.23085201
,,,,,0.43121,0.230855579
,,,,,0.43122,0.230859147
,,,,,0.43123,0.230862715
,,,,,0.43124,0.230866283
,,,,,0.43125,0.230869852
,,,,,0.43126,0.23087342
,,,,,0.43127,0.230876988
,,,,,0.43128,0.230880556
,,,,,0.43129,0.230884124
,,,,,0.4313,0.230887692
,,,,,0.43131,0.23089126
,,,,,0.43132,0.230894828
,,,,,0.43133,0.230898396
,,,,,0.43134,0.230901964
,,,,,0.43135,0.230905532
,,,,,0.43136,0.2309091
,,,,,0.43137,0.230912667
,,,,,0.43138,0.230916235
,,,,,0.43139,0.230919803
,,,,,0.4314,0.230923371
,,,,,0.43141,0.230926938
,,,,,0.43142,0.230930506
,,,,,0.43143,0.230934073
,,,,,0.43144,0.230937641
,,,,,0.43145,0.230941208
,,,,,0.43146,0.230944776
,,,,,0.43147,0.230948343
,,,,,0.43148,0.230951911
,,,,,0.43149,0.230955478
,,,,,0.4315,0.230959045
,,,,,0.43151,0.230962613
,,,,,0.43152,0.23096618
,,,,,0.43153,0.230969747
,,,,,0.43154,0.230973314
,,,,,0.43155,0.230976881
,,,,,0.43156,0.230980448
,,,,,0.43157,0.230984015
,,,,,0.43158,0.230987582
,,,,,0.43159,0.230991149
,,,,,0.4316,0.230994716
,,,,,0.43161,0.230998283
,,,,,0.43162,0.23100185
,,,,,0.43163,0.231005417
,,,,,0.43164,0.231008984
,,,,,0.43165,0.23101255
,,,,,0.43166,0.231016117
,,,,,0.43167,0.231019684
,,,,,0.43168,0.231023251
,,,,,0.43169,0.231026817
,,,,,0.4317,0.231030384
,,,,,0.43171,0.23103395
,,,,,0.43172,0.231037517
,,,,,0.43173,0.231041083
,,,,,0.43174,0.23104465
,,,,,0.43175,0.231048216
,,,,,0.43176,0.231051782
,,,,,0.43177,0.231055349
,,,,,0.43178,0.231058915
,,,,,0.43179,0.231062481
,,,,,0.4318,0.231066047
,,,,,0.43181,0.231069614
,,,,,0.43182,0.23107318
,,,,,0.43183,0.231076746
,,,,,0.43184,0.231080312
,,,,,0.43185,0.231083878
,,,,,0.43186,0.231087444
,,,,,0.43187,0.23109101
,,,,,0.43188,0.231094576
,,,,,0.43189,0.231098142
,,,,,0.4319,0.231101708
,,,,,0.43191,0.231105273
,,,,,0.43192,0.231108839
,,,,,0.43193,0.231112405
,,,,,0.43194,0.231115971
,,,,,0.43195,0.231119536
,,,,,0.43196,0.231123102
,,,,,0.43197,0.231126667
,,,,,0.43198,0.231130233
,,,,,0.43199,0.231133798
,,,,,0.432,0.231137364
,,,,,0.43201,0.231140929
,,,,,0.43202,0.231144495
,,,,,0.43203,0.23114806
,,,,,0.43204,0.231151625
,,,,,0.43205,0.231155191
,,,,,0.43206,0.231158756
,,,,,0.43207,0.231162321
,,,,,0.43208,0.231165886
,,,,,0.43209,0.231169452
,,,,,0.4321,0.231173017
,,,,,0.43211,0.231176582
,,,,,0.43212,0.231180147
,,,,,0.43213,0.231183712
,,,,,0.43214,0.231187277
,,,,,0.43215,0.231190842
,,,,,0.43216,0.231194407
,,,,,0.43217,0.231197972
,,,,,0.43218,0.231201536
,,,,,0.43219,0.231205101
,,,,,0.4322,0.231208666
,,,,,0.43221,0.231212231
,,,,,0.43222,0.231215795
,,,,,0.43223,0.23121936
,,,,,0.43224,0.231222925
,,,,,0.43225,0.231226489
,,,,,0.43226,0.231230054
,,,,,0.43227,0.231233618
,,,,,0.43228,0.231237183
,,,,,0.43229,0.231240747
,,,,,0.4323,0.231244311
,,,,,0.43231,0.231247876
,,,,,0.43232,0.23125144
,,,,,0.43233,0.231255004
,,,,,0.43234,0.231258569
,,,,,0.43235,0.231262133
,,,,,0.43236,0.231265697
,,,,,0.43237,0.231269261
,,,,,0.43238,0.231272825
,,,,,0.43239,0.231276389
,,,,,0.4324,0.231279953
,,,,,0.43241,0.231283517
,,,,,0.43242,0.231287081
,,,,,0.43243,0.231290645
,,,,,0.43244,0.231294209
,,,,,0.43245,0.231297773
,,,,,0.43246,0.231301337
,,,,,0.43247,0.2313049
,,,,,0.43248,0.231308464
,,,,,0.43249,0.231312028
,,,,,0.4325,0.231315591
,,,,,0.43251,0.231319155
,,,,,0.43252,0.231322719
,,,,,0.43253,0.231326282
,,,,,0.43254,0.231329846
,,,,,0.43255,0.231333409
,,,,,0.43256,0.231336973
,,,,,0.43257,0.231340536
,,,,,0.43258,0.231344099
,,,,,0.43259,0.231347663
,,,,,0.4326,0.231351226
,,,,,0.43261,0.231354789
,,,,,0.43262,0.231358353
,,,,,0.43263,0.231361916
,,,,,0.43264,0.231365479
,,,,,0.43265,0.231369042
,,,,,0.43266,0.231372605
,,,,,0.43267,0.231376168
,,,,,0.43268,0.231379731
,,,,,0.43269,0.231383294
,,,,,0.4327,0.231386857
,,,,,0.43271,0.23139042
,,,,,0.43272,0.231393983
,,,,,0.43273,0.231397546
,,,,,0.43274,0.231401108
,,,,,0.43275,0.231404671
,,,,,0.43276,0.231408234
,,,,,0.43277,0.231411796
,,,,,0.43278,0.231415359
,,,,,0.43279,0.231418922
,,,,,0.4328,0.231422484
,,,,,0.43281,0.231426047
,,,,,0.43282,0.231429609
,,,,,0.43283,0.231433172
,,,,,0.43284,0.231436734
,,,,,0.43285,0.231440297
,,,,,0.43286,0.231443859
,,,,,0.43287,0.231447421
,,,,,0.43288,0.231450984
,,,,,0.43289,0.231454546
,,,,,0.4329,0.231458108
,,,,,0.43291,0.23146167
,,,,,0.43292,0.231465232
,,,,,0.43293,0.231468794
,,,,,0.43294,0.231472356
,,,,,0.43295,0.231475918
,,,,,0.43296,0.23147948
,,,,,0.43297,0.231483042
,,,,,0.43298,0.231486604
,,,,,0.43299,0.231490166
,,,,,0.433,0.231493728
,,,,,0.43301,0.23149729
,,,,,0.43302,0.231500852
,,,,,0.43303,0.231504413
,,,,,0.43304,0.231507975
,,,,,0.43305,0.231511537
,,,,,0.43306,0.231515098
,,,,,0.43307,0.23151866
,,,,,0.43308,0.231522221
,,,,,0.43309,0.231525783
,,,,,0.4331,0.231529344
,,,,,0.43311,0.231532906
,,,,,0.43312,0.231536467
,,,,,0.43313,0.231540029
,,,,,0.43314,0.23154359
,,,,,0.43315,0.231547151
,,,,,0.43316,0.231550713
,,,,,0.43317,0.231554274
,,,,,0.43318,0.231557835
,,,,,0.43319,0.231561396
,,,,,0.4332,0.231564957
,,,,,0.43321,0.231568518
,,,,,0.43322,0.231572079
,,,,,0.43323,0.23157564
,,,,,0.43324,0.231579201
,,,,,0.43325,0.231582762
,,,,,0.43326,0.231586323
,,,,,0.43327,0.231589884
,,,,,0.43328,0.231593445
,,,,,0.43329,0.231597006
,,,,,0.4333,0.231600566
,,,,,0.43331,0.231604127
,,,,,0.43332,0.231607688
,,,,,0.43333,0.231611248
,,,,,0.43334,0.231614809
,,,,,0.43335,0.23161837
,,,,,0.43336,0.23162193
,,,,,0.43337,0.231625491
,,,,,0.43338,0.231629051
,,,,,0.43339,0.231632612
,,,,,0.4334,0.231636172
,,,,,0.43341,0.231639732
,,,,,0.43342,0.231643293
,,,,,0.43343,0.231646853
,,,,,0.43344,0.231650413
,,,,,0.43345,0.231653973
,,,,,0.43346,0.231657534
,,,,,0.43347,0.231661094
,,,,,0.43348,0.231664654
,,,,,0.43349,0.231668214
,,,,,0.4335,0.231671774
,,,,,0.43351,0.231675334
,,,,,0.43352,0.231678894
,,,,,0.43353,0.231682454
,,,,,0.43354,0.231686014
,,,,,0.43355,0.231689574
,,,,,0.43356,0.231693133
,,,,,0.43357,0.231696693
,,,,,0.43358,0.231700253
,,,,,0.43359,0.231703813
,,,,,0.4336,0.231707372
,,,,,0.43361,0.231710932
,,,,,0.43362,0.231714491
,,,,,0.43363,0.231718051
,,,,,0.43364,0.231721611
,,,,,0.43365,0.23172517
,,,,,0.43366,0.231728729
,,,,,0.43367,0.231732289
,,,,,0.43368,0.231735848
,,,,,0.43369,0.231739408
,,,,,0.4337,0.231742967
,,,,,0.43371,0.231746526
,,,,,0.43372,0.231750085
,,,,,0.43373,0.231753645
,,,,,0.43374,0.231757204
,,,,,0.43375,0.231760763
,,,,,0.43376,0.231764322
,,,,,0.43377,0.231767881
,,,,,0.43378,0.23177144
,,,,,0.43379,0.231774999
,,,,,0.4338,0.231778558
,,,,,0.43381,0.231782117
,,,,,0.43382,0.231785676
,,,,,0.43383,0.231789235
,,,,,0.43384,0.231792793
,,,,,0.43385,0.231796352
,,,,,0.43386,0.231799911
,,,,,0.43387,0.23180347
,,,,,0.43388,0.231807028
,,,,,0.43389,0.231810587
,,,,,0.4339,0.231814145
,,,,,0.43391,0.231817704
,,,,,0.43392,0.231821263
,,,,,0.43393,0.231824821
,,,,,0.43394,0.231828379
,,,,,0.43395,0.231831938
,,,,,0.43396,0.231835496
,,,,,0.43397,0.231839055
,,,,,0.43398,0.231842613
,,,,,0.43399,0.231846171
,,,,,0.434,0.231849729
,,,,,0.43401,0.231853288
,,,,,0.43402,0.231856846
,,,,,0.43403,0.231860404
,,,,,0.43404,0.231863962
,,,,,0.43405,0.23186752
,,,,,0.43406,0.231871078
,,,,,0.43407,0.231874636
,,,,,0.43408,0.231878194
,,,,,0.43409,0.231881752
,,,,,0.4341,0.23188531
,,,,,0.43411,0.231888867
,,,,,0.43412,0.231892425
,,,,,0.43413,0.231895983
,,,,,0.43414,0.231899541
,,,,,0.43415,0.231903098
,,,,,0.43416,0.231906656
,,,,,0.43417,0.231910214
,,,,,0.43418,0.231913771
,,,,,0.43419,0.231917329
,,,,,0.4342,0.231920886
,,,,,0.43421,0.231924444
,,,,,0.43422,0.231928001
,,,,,0.43423,0.231931558
,,,,,0.43424,0.231935116
,,,,,0.43425,0.231938673
,,,,,0.43426,0.23194223
,,,,,0.43427,0.231945788
,,,,,0.43428,0.231949345
,,,,,0.43429,0.231952902
,,,,,0.4343,0.231956459
,,,,,0.43431,0.231960016
,,,,,0.43432,0.231963573
,,,,,0.43433,0.23196713
,,,,,0.43434,0.231970687
,,,,,0.43435,0.231974244
,,,,,0.43436,0.231977801
,,,,,0.43437,0.231981358
,,,,,0.43438,0.231984915
,,,,,0.43439,0.231988472
,,,,,0.4344,0.231992029
,,,,,0.43441,0.231995585
,,,,,0.43442,0.231999142
,,,,,0.43443,0.232002699
,,,,,0.43444,0.232006255
,,,,,0.43445,0.232009812
,,,,,0.43446,0.232013369
,,,,,0.43447,0.232016925
,,,,,0.43448,0.232020482
,,,,,0.43449,0.232024038
,,,,,0.4345,0.232027594
,,,,,0.43451,0.232031151
,,,,,0.43452,0.232034707
,,,,,0.43453,0.232038264
,,,,,0.43454,0.23204182
,,,,,0.43455,0.232045376
,,,,,0.43456,0.232048932
,,,,,0.43457,0.232052488
,,,,,0.43458,0.232056045
,,,,,0.43459,0.232059601
,,,,,0.4346,0.232063157
,,,,,0.43461,0.232066713
,,,,,0.43462,0.232070269
,,,,,0.43463,0.232073825
,,,,,0.43464,0.232077381
,,,,,0.43465,0.232080936
,,,,,0.43466,0.232084492
,,,,,0.43467,0.232088048
,,,,,0.43468,0.232091604
,,,,,0.43469,0.23209516
,,,,,0.4347,0.232098715
,,,,,0.43471,0.232102271
,,,,,0.43472,0.232105827
,,,,,0.43473,0.232109382
,,,,,0.43474,0.232112938
,,,,,0.43475,0.232116493
,,,,,0.43476,0.232120049
,,,,,0.43477,0.232123604
,,,,,0.43478,0.23212716
,,,,,0.43479,0.232130715
,,,,,0.4348,0.23213427
,,,,,0.43481,0.232137826
,,,,,0.43482,0.232141381
,,,,,0.43483,0.232144936
,,,,,0.43484,0.232148491
,,,,,0.43485,0.232152047
,,,,,0.43486,0.232155602
,,,,,0.43487,0.232159157
,,,,,0.43488,0.232162712
,,,,,0.43489,0.232166267
,,,,,0.4349,0.232169822
,,,,,0.43491,0.232173377
,,,,,0.43492,0.232176932
,,,,,0.43493,0.232180487
,,,,,0.43494,0.232184041
,,,,,0.43495,0.232187596
,,,,,0.43496,0.232191151
,,,,,0.43497,0.232194706
,,,,,0.43498,0.23219826
,,,,,0.43499,0.232201815
,,,,,0.435,0.23220537
,,,,,0.43501,0.232208924
,,,,,0.43502,0.232212479
,,,,,0.43503,0.232216033
,,,,,0.43504,0.232219588
,,,,,0.43505,0.232223142
,,,,,0.43506,0.232226697
,,,,,0.43507,0.232230251
,,,,,0.43508,0.232233805
,,,,,0.43509,0.23223736
,,,,,0.4351,0.232240914
,,,,,0.43511,0.232244468
,,,,,0.43512,0.232248022
,,,,,0.43513,0.232251576
,,,,,0.43514,0.232255131
,,,,,0.43515,0.232258685
,,,,,0.43516,0.232262239
,,,,,0.43517,0.232265793
,,,,,0.43518,0.232269347
,,,,,0.43519,0.232272901
,,,,,0.4352,0.232276455
,,,,,0.43521,0.232280008
,,,,,0.43522,0.232283562
,,,,,0.43523,0.232287116
,,,,,0.43524,0.23229067
,,,,,0.43525,0.232294224
,,,,,0.43526,0.232297777
,,,,,0.43527,0.232301331
,,,,,0.43528,0.232304885
,,,,,0.43529,0.232308438
,,,,,0.4353,0.232311992
,,,,,0.43531,0.232315545
,,,,,0.43532,0.232319099
,,,,,0.43533,0.232322652
,,,,,0.43534,0.232326205
,,,,,0.43535,0.232329759
,,,,,0.43536,0.232333312
,,,,,0.43537,0.232336865
,,,,,0.43538,0.232340419
,,,,,0.43539,0.232343972
,,,,,0.4354,0.232347525
,,,,,0.43541,0.232351078
,,,,,0.43542,0.232354631
,,,,,0.43543,0.232358184
,,,,,0.43544,0.232361738
,,,,,0.43545,0.232365291
,,,,,0.43546,0.232368843
,,,,,0.43547,0.232372396
,,,,,0.43548,0.232375949
,,,,,0.43549,0.232379502
,,,,,0.4355,0.232383055
,,,,,0.43551,0.232386608
,,,,,0.43552,0.232390161
,,,,,0.43553,0.232393713
,,,,,0.43554,0.232397266
,,,,,0.43555,0.232400819
,,,,,0.43556,0.232404371
,,,,,0.43557,0.232407924
,,,,,0.43558,0.232411476
,,,,,0.43559,0.232415029
,,,,,0.4356,0.232418581
,,,,,0.43561,0.232422134
,,,,,0.43562,0.232425686
,,,,,0.43563,0.232429239
,,,,,0.43564,0.232432791
,,,,,0.43565,0.232436343
,,,,,0.43566,0.232439895
,,,,,0.43567,0.232443448
,,,,,0.43568,0.232447
,,,,,0.43569,0.232450552
,,,,,0.4357,0.232454104
,,,,,0.43571,0.232457656
,,,,,0.43572,0.232461208
,,,,,0.43573,0.23246476
,,,,,0.43574,0.232468312
,,,,,0.43575,0.232471864
,,,,,0.43576,0.232475416
,,,,,0.43577,0.232478968
,,,,,0.43578,0.23248252
,,,,,0.43579,0.232486072
,,,,,0.4358,0.232489623
,,,,,0.43581,0.232493175
,,,,,0.43582,0.232496727
,,,,,0.43583,0.232500278
,,,,,0.43584,0.23250383
,,,,,0.43585,0.232507381
,,,,,0.43586,0.232510933
,,,,,0.43587,0.232514485
,,,,,0.43588,0.232518036
,,,,,0.43589,0.232521587
,,,,,0.4359,0.232525139
,,,,,0.43591,0.23252869
,,,,,0.43592,0.232532242
,,,,,0.43593,0.232535793
,,,,,0.43594,0.232539344
,,,,,0.43595,0.232542895
,,,,,0.43596,0.232546446
,,,,,0.43597,0.232549998
,,,,,0.43598,0.232553549
,,,,,0.43599,0.2325571
,,,,,0.436,0.232560651
,,,,,0.43601,0.232564202
,,,,,0.43602,0.232567753
,,,,,0.43603,0.232571304
,,,,,0.43604,0.232574855
,,,,,0.43605,0.232578406
,,,,,0.43606,0.232581956
,,,,,0.43607,0.232585507
,,,,,0.43608,0.232589058
,,,,,0.43609,0.232592609
,,,,,0.4361,0.232596159
,,,,,0.43611,0.23259971
,,,,,0.43612,0.232603261
,,,,,0.43613,0.232606811
,,,,,0.43614,0.232610362
,,,,,0.43615,0.232613912
,,,,,0.43616,0.232617463
,,,,,0.43617,0.232621013
,,,,,0.43618,0.232624563
,,,,,0.43619,0.232628114
,,,,,0.4362,0.232631664
,,,,,0.43621,0.232635214
,,,,,0.43622,0.232638765
,,,,,0.43623,0.232642315
,,,,,0.43624,0.232645865
,,,,,0.43625,0.232649415
,,,,,0.43626,0.232652965
,,,,,0.43627,0.232656515
,,,,,0.43628,0.232660065
,,,,,0.43629,0.232663615
,,,,,0.4363,0.232667165
,,,,,0.43631,0.232670715
,,,,,0.43632,0.232674265
,,,,,0.43633,0.232677815
,,,,,0.43634,0.232681365
,,,,,0.43635,0.232684915
,,,,,0.43636,0.232688465
,,,,,0.43637,0.232692014
,,,,,0.43638,0.232695564
,,,,,0.43639,0.232699114
,,,,,0.4364,0.232702663
,,,,,0.43641,0.232706213
,,,,,0.43642,0.232709762
,,,,,0.43643,0.232713312
,,,,,0.43644,0.232716861
,,,,,0.43645,0.232720411
,,,,,0.43646,0.23272396
,,,,,0.43647,0.232727509
,,,,,0.43648,0.232731059
,,,,,0.43649,0.232734608
,,,,,0.4365,0.232738157
,,,,,0.43651,0.232741707
,,,,,0.43652,0.232745256
,,,,,0.43653,0.232748805
,,,,,0.43654,0.232752354
,,,,,0.43655,0.232755903
,,,,,0.43656,0.232759452
,,,,,0.43657,0.232763001
,,,,,0.43658,0.23276655
,,,,,0.43659,0.232770099
,,,,,0.4366,0.232773648
,,,,,0.43661,0.232777197
,,,,,0.43662,0.232780746
,,,,,0.43663,0.232784294
,,,,,0.43664,0.232787843
,,,,,0.43665,0.232791392
,,,,,0.43666,0.232794941
,,,,,0.43667,0.232798489
,,,,,0.43668,0.232802038
,,,,,0.43669,0.232805586
,,,,,0.4367,0.232809135
,,,,,0.43671,0.232812684
,,,,,0.43672,0.232816232
,,,,,0.43673,0.23281978
,,,,,0.43674,0.232823329
,,,,,0.43675,0.232826877
,,,,,0.43676,0.232830426
,,,,,0.43677,0.232833974
,,,,,0.43678,0.232837522
,,,,,0.43679,0.23284107
,,,,,0.4368,0.232844618
,,,,,0.43681,0.232848167
,,,,,0.43682,0.232851715
,,,,,0.43683,0.232855263
,,,,,0.43684,0.232858811
,,,,,0.43685,0.232862359
,,,,,0.43686,0.232865907
,,,,,0.43687,0.232869455
,,,,,0.43688,0.232873003
,,,,,0.43689,0.232876551
,,,,,0.4369,0.232880098
,,,,,0.43691,0.232883646
,,,,,0.43692,0.232887194
,,,,,0.43693,0.232890742
,,,,,0.43694,0.232894289
,,,,,0.43695,0.232897837
,,,,,0.43696,0.232901385
,,,,,0.43697,0.232904932
,,,,,0.43698,0.23290848
,,,,,0.43699,0.232912027
,,,,,0.437,0.232915575
,,,,,0.43701,0.232919122
,,,,,0.43702,0.23292267
,,,,,0.43703,0.232926217
,,,,,0.43704,0.232929764
,,,,,0.43705,0.232933312
,,,,,0.43706,0.232936859
,,,,,0.43707,0.232940406
,,,,,0.43708,0.232943953
,,,,,0.43709,0.2329475
,,,,,0.4371,0.232951048
,,,,,0.43711,0.232954595
,,,,,0.43712,0.232958142
,,,,,0.43713,0.232961689
,,,,,0.43714,0.232965236
,,,,,0.43715,0.232968783
,,,,,0.43716,0.23297233
,,,,,0.43717,0.232975876
,,,,,0.43718,0.232979423
,,,,,0.43719,0.23298297
,,,,,0.4372,0.232986517
,,,,,0.43721,0.232990064
,,,,,0.43722,0.23299361
,,,,,0.43723,0.232997157
,,,,,0.43724,0.233000704
,,,,,0.43725,0.23300425
,,,,,0.43726,0.233007797
,,,,,0.43727,0.233011343
,,,,,0.43728,0.23301489
,,,,,0.43729,0.233018436
,,,,,0.4373,0.233021983
,,,,,0.43731,0.233025529
,,,,,0.43732,0.233029075
,,,,,0.43733,0.233032622
,,,,,0.43734,0.233036168
,,,,,0.43735,0.233039714
,,,,,0.43736,0.23304326
,,,,,0.43737,0.233046806
,,,,,0.43738,0.233050353
,,,,,0.43739,0.233053899
,,,,,0.4374,0.233057445
,,,,,0.43741,0.233060991
,,,,,0.43742,0.233064537
,,,,,0.43743,0.233068083
,,,,,0.43744,0.233071629
,,,,,0.43745,0.233075174
,,,,,0.43746,0.23307872
,,,,,0.43747,0.233082266
,,,,,0.43748,0.233085812
,,,,,0.43749,0.233089358
,,,,,0.4375,0.233092903
,,,,,0.43751,0.233096449
,,,,,0.43752,0.233099995
,,,,,0.43753,0.23310354
,,,,,0.43754,0.233107086
,,,,,0.43755,0.233110631
,,,,,0.43756,0.233114177
,,,,,0.43757,0.233117722
,,,,,0.43758,0.233121268
,,,,,0.43759,0.233124813
,,,,,0.4376,0.233128358
,,,,,0.43761,0.233131904
,,,,,0.43762,0.233135449
,,,,,0.43763,0.233138994
,,,,,0.43764,0.233142539
,,,,,0.43765,0.233146085
,,,,,0.43766,0.23314963
,,,,,0.43767,0.233153175
,,,,,0.43768,0.23315672
,,,,,0.43769,0.233160265
,,,,,0.4377,0.23316381
,,,,,0.43771,0.233167355
,,,,,0.43772,0.2331709
,,,,,0.43773,0.233174445
,,,,,0.43774,0.23317799
,,,,,0.43775,0.233181534
,,,,,0.43776,0.233185079
,,,,,0.43777,0.233188624
,,,,,0.43778,0.233192169
,,,,,0.43779,0.233195713
,,,,,0.4378,0.233199258
,,,,,0.43781,0.233202803
,,,,,0.43782,0.233206347
,,,,,0.43783,0.233209892
,,,,,0.43784,0.233213436
,,,,,0.43785,0.233216981
,,,,,0.43786,0.233220525
,,,,,0.43787,0.233224069
,,,,,0.43788,0.233227614
,,,,,0.43789,0.233231158
,,,,,0.4379,0.233234702
,,,,,0.43791,0.233238247
,,,,,0.43792,0.233241791
,,,,,0.43793,0.233245335
,,,,,0.43794,0.233248879
,,,,,0.43795,0.233252423
,,,,,0.43796,0.233255967
,,,,,0.43797,0.233259511
,,,,,0.43798,0.233263055
,,,,,0.43799,0.233266599
,,,,,0.438,0.233270143
,,,,,0.43801,0.233273687
,,,,,0.43802,0.233277231
,,,,,0.43803,0.233280775
,,,,,0.43804,0.233284319
,,,,,0.43805,0.233287862
,,,,,0.43806,0.233291406
,,,,,0.43807,0.23329495
,,,,,0.43808,0.233298493
,,,,,0.43809,0.233302037
,,,,,0.4381,0.233305581
,,,,,0.43811,0.233309124
,,,,,0.43812,0.233312668
,,,,,0.43813,0.233316211
,,,,,0.43814,0.233319755
,,,,,0.43815,0.233323298
,,,,,0.43816,0.233326841
,,,,,0.43817,0.233330385
,,,,,0.43818,0.233333928
,,,,,0.43819,0.233337471
,,,,,0.4382,0.233341014
,,,,,0.43821,0.233344558
,,,,,0.43822,0.233348101
,,,,,0.43823,0.233351644
,,,,,0.43824,0.233355187
,,,,,0.43825,0.23335873
,,,,,0.43826,0.233362273
,,,,,0.43827,0.233365816
,,,,,0.43828,0.233369359
,,,,,0.43829,0.233372902
,,,,,0.4383,0.233376445
,,,,,0.43831,0.233379988
,,,,,0.43832,0.23338353
,,,,,0.43833,0.233387073
,,,,,0.43834,0.233390616
,,,,,0.43835,0.233394159
,,,,,0.43836,0.233397701
,,,,,0.43837,0.233401244
,,,,,0.43838,0.233404786
,,,,,0.43839,0.233408329
,,,,,0.4384,0.233411872
,,,,,0.43841,0.233415414
,,,,,0.43842,0.233418956
,,,,,0.43843,0.233422499
,,,,,0.43844,0.233426041
,,,,,0.43845,0.233429584
,,,,,0.43846,0.233433126
,,,,,0.43847,0.233436668
,,,,,0.43848,0.23344021
,,,,,0.43849,0.233443753
,,,,,0.4385,0.233447295
,,,,,0.43851,0.233450837
,,,,,0.43852,0.233454379
,,,,,0.43853,0.233457921
,,,,,0.43854,0.233461463
,,,,,0.43855,0.233465005
,,,,,0.43856,0.233468547
,,,,,0.43857,0.233472089
,,,,,0.43858,0.233475631
,,,,,0.43859,0.233479173
,,,,,0.4386,0.233482714
,,,,,0.43861,0.233486256
,,,,,0.43862,0.233489798
,,,,,0.43863,0.23349334
,,,,,0.43864,0.233496881
,,,,,0.43865,0.233500423
,,,,,0.43866,0.233503965
,,,,,0.43867,0.233507506
,,,,,0.43868,0.233511048
,,,,,0.43869,0.233514589
,,,,,0.4387,0.233518131
,,,,,0.43871,0.233521672
,,,,,0.43872,0.233525213
,,,,,0.43873,0.233528755
,,,,,0.43874,0.233532296
,,,,,0.43875,0.233535837
,,,,,0.43876,0.233539379
,,,,,0.43877,0.23354292
,,,,,0.43878,0.233546461
,,,,,0.43879,0.233550002
,,,,,0.4388,0.233553543
,,,,,0.43881,0.233557084
,,,,,0.43882,0.233560625
,,,,,0.43883,0.233564166
,,,,,0.43884,0.233567707
,,,,,0.43885,0.233571248
,,,,,0.43886,0.233574789
,,,,,0.43887,0.23357833
,,,,,0.43888,0.233581871
,,,,,0.43889,0.233585412
,,,,,0.4389,0.233588952
,,,,,0.43891,0.233592493
,,,,,0.43892,0.233596034
,,,,,0.43893,0.233599575
,,,,,0.43894,0.233603115
,,,,,0.43895,0.233606656
,,,,,0.43896,0.233610196
,,,,,0.43897,0.233613737
,,,,,0.43898,0.233617277
,,,,,0.43899,0.233620818
,,,,,0.439,0.233624358
,,,,,0.43901,0.233627898
,,,,,0.43902,0.233631439
,,,,,0.43903,0.233634979
,,,,,0.43904,0.233638519
,,,,,0.43905,0.23364206
,,,,,0.43906,0.2336456
,,,,,0.43907,0.23364914
,,,,,0.43908,0.23365268
,,,,,0.43909,0.23365622
,,,,,0.4391,0.23365976
,,,,,0.43911,0.2336633
,,,,,0.43912,0.23366684
,,,,,0.43913,0.23367038
,,,,,0.43914,0.23367392
,,,,,0.43915,0.23367746
,,,,,0.43916,0.233681
,,,,,0.43917,0.23368454
,,,,,0.43918,0.233688079
,,,,,0.43919,0.233691619
,,,,,0.4392,0.233695159
